,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
10,0,4.262679877,9.323758339,1,1,3,0,4,4,7.583756301,7.583756301,0,3,4,4,4,3,5,6.81014245,6,0,4.905274778,6.947937069,0,1,6.947937069,0,0,6.947937069,0.693147181,0,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.583756301,3,0.693147181,5.953243334,5,5,2,0,0,0,0,0,0,3,4,0,1,2,7.640603826,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129500
11,5,4.454347296,9.386392316,1,1,0,0,8,4,7.603897969,7.604396349,5.659482216,0,4,0,4,3,2,6.906754779,6,0,5.18178355,7.069874128,0,1,7.075808864,7.041411664,0,7.751475318,0.693147181,0,1.386294361,0,1.609437912,0.693147181,0,2.48490665,6,1.098612289,2,7.603897969,0,1.386294361,6.602587892,5,5,2,4.997212274,3.091042453,0,0,0,0,3,4,0,6,0,8.160518247,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,345000
12,0,4.290459441,9.470317173,1,1,1,0,4,5,7.582229194,7.582229194,0,3,4,4,4,3,0,6.603943825,6,0,5.170483995,6.816735881,4,1,6.816735881,0,0,6.816735881,0.693147181,0,0.693147181,0,1.098612289,0.693147181,3,1.609437912,6,0,3,7.582229194,3,0.693147181,5.866468057,5,5,2,4.94875989,0,0,0,5.176149733,0,3,4,0,8,2,7.509335266,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,144000
13,0,4.521788577,9.273596822,1,1,0,0,6,4,7.604396349,7.604894481,5.726847748,2,4,2,4,0,6,0,6,0,7.309881486,7.309881486,0,1,7.309881486,0,0,7.309881486,0,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.604396349,2,1.386294361,6.73459166,5,5,2,5.081404365,3.526360525,0,0,0,0,3,4,0,7,1,8.002694162,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,279500
14,0,4.304065093,9.29844282,1,1,0,0,5,4,7.581209826,7.581209826,5.361292166,3,4,4,4,3,1,6.598509029,6,0,6.255750042,7.134093721,4,1,7.134093721,0,0,7.134093721,0.693147181,0,0.693147181,0.693147181,1.098612289,0.693147181,3,1.791759469,6,0.693147181,1,7.581209826,2,0.693147181,5.866468057,5,5,2,0,5.365976015,5.176149733,0,0,0,3,1,0,4,2,7.826842098,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157000
15,3,3.951243719,8.719480761,1,1,3,0,6,7,7.565275282,7.60190196,0,3,4,4,4,3,6,0,6,0,6.725033642,6.725033642,0,1,6.751101469,0,0,6.751101469,0,0,0.693147181,0,1.098612289,0.693147181,3,1.791759469,6,0,3,7.596894438,3,1.098612289,6.357842267,5,5,2,3.891820298,4.727387819,0,0,0,0,3,0,0,6,1,7.430707083,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132000
16,0,4.304065093,9.327412044,1,1,0,0,5,6,7.586296307,7.586296307,5.198497031,3,4,4,4,3,0,6.361302478,6,0,6.056784013,6.91274282,0,1,6.91274282,0,0,6.91274282,0.693147181,0,0.693147181,0,1.098612289,0.693147181,3,1.791759469,6,0.693147181,5,7.586296307,0,1.098612289,6.17586727,5,5,2,0,0,0,0,0,0,3,4,6.552507887,2,4,7.605392365,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149000
17,10,4.290459441,9.286560398,1,1,3,0,3,4,7.584773078,7.584773078,0,3,4,3,2,4,4,0,4,0,0,0,4,1,7.167809184,0,0,7.167809184,0,0,1.098612289,0,1.098612289,1.098612289,3,1.945910149,6,0,3,7.584773078,3,1.098612289,6.248042875,5,5,2,0,0,0,0,0,0,3,4,6.216606101,9,0,7.167809184,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90000
18,0,4.204692619,9.524859098,1,1,3,0,4,4,7.60339934,7.60339934,0,3,4,4,4,3,2,6.472346295,6,0,6.150602768,7.016609684,0,1,7.016609684,0,0,7.016609684,0.693147181,0,0.693147181,0.693147181,1.386294361,0.693147181,2,1.945910149,6,0,3,7.60339934,3,1.098612289,6.357842267,5,5,2,0,4.634728988,0,0,0,0,3,4,0,5,2,7.709308333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,159000
19,0,4.262679877,8.930758736,1,1,3,0,4,5,7.580189418,7.583756301,0,3,4,4,4,3,3,6.224558429,6,0,6.265301213,6.937314081,4,1,7.200424893,0,0,7.200424893,0,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,2,0,3,7.580189418,3,0.693147181,5.686975356,5,5,2,0,0,0,0,0,0,3,2,0,4,3,7.770223204,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139000
20,5,4.624972813,9.56212337,1,1,0,0,7,4,7.603897969,7.604396349,5.942799375,2,4,0,4,0,6,0,6,0,7.055312843,7.055312843,0,1,7.055312843,7.105786129,0,7.773594467,0,0,1.386294361,0.693147181,1.609437912,0.693147181,2,2.302585093,6,0.693147181,2,7.603897969,2,1.386294361,6.749931194,5,5,2,5.484796933,5.043425117,0,0,0,0,3,4,0,10,0,8.170468578,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,325300
21,3,4.060443011,8.915969311,1,0,3,0,6,6,7.565793282,7.576097341,0,3,4,4,4,3,6,0,6,0,6.458338283,6.458338283,0,1,7.011213987,0,0,7.011213987,0,0,0.693147181,0,1.386294361,0.693147181,2,1.945910149,6,0.693147181,2,7.565793282,3,0.693147181,5.638354669,5,5,0,0,0,5.327876169,0,0,0,3,0,0,5,1,7.465082736,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,139400
22,0,4.33073334,9.184304357,1,1,3,0,7,4,7.602401336,7.602401336,5.641907071,2,4,2,4,3,6,0,6,0,7.483244416,7.483244416,0,1,7.493317249,0,0,7.493317249,0,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.602401336,2,1.098612289,6.282266747,5,5,2,5.147494477,5.075173815,0,0,0,0,3,4,0,8,2,8.181160858,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,230000
23,11,3.80666249,8.34877454,1,1,3,0,4,6,7.589335823,7.589335823,0,3,4,2,4,3,2,6.73459166,6,0,5.303304908,6.947937069,4,1,6.966967139,0,0,6.966967139,0.693147181,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0.693147181,5,7.589335823,3,1.098612289,6.350885717,5,5,2,4.615120517,4.709530201,0,0,0,0,3,4,0,5,1,7.650168701,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129900
24,0,4.290459441,9.017604777,1,1,0,0,4,7,7.585281079,7.60190196,0,3,2,4,4,2,5,5.241747015,0,6.50578406,5.323009979,6.966967139,0,1,6.966967139,0,0,6.966967139,0.693147181,0,0.693147181,0,1.386294361,0.693147181,2,1.945910149,6,0.693147181,5,7.585281079,3,0.693147181,5.602118821,5,5,2,6.008813185,4.510859507,0,0,0,0,3,2,0,4,4,7.659642955,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154000
25,0,4.709530201,9.563177963,1,1,3,0,7,4,7.604894481,7.604894481,6.463029457,2,4,2,4,3,6,0,6,0,7.356918242,7.356918242,0,1,7.378383713,0,0,7.378383713,0,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.604894481,2,1.386294361,6.792344427,5,5,2,0,4.043051268,0,0,0,0,3,4,0,6,3,8.060540047,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,256300
26,0,4.110873864,8.881975184,1,1,3,0,4,6,7.576609767,7.601402335,0,3,4,4,4,2,1,5.459585514,5,6.188264123,5.198497031,6.803505258,4,1,6.803505258,0,0,6.803505258,0,0.693147181,0.693147181,0,1.386294361,0.693147181,2,1.791759469,6,0,3,7.603897969,3,1.098612289,6.357842267,5,5,2,5.407171771,3.496507561,0,0,0,0,3,4,0,4,4,7.496097345,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134800
27,0,4.59511985,9.348274558,1,1,3,0,7,4,7.604894481,7.605392365,5.303304908,2,4,0,4,3,2,7.105786129,6,0,6.188264123,7.44132039,0,1,7.44132039,0,0,7.44132039,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.605392365,2,1.386294361,6.650279049,5,5,2,0,3.931825633,0,0,0,0,3,4,0,4,4,8.134174272,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,306000
28,0,3.871201011,9.70026917,1,1,0,0,4,5,7.579678823,7.599901959,0,3,4,4,4,1,1,7.153051635,6,0,5.33753808,7.303170051,4,1,7.378383713,0,0,7.378383713,0.693147181,0,0.693147181,0,1.098612289,0.693147181,3,1.945910149,6,1.098612289,2,7.579678823,2,0.693147181,5.768320996,5,5,2,5.666426688,5.556828062,0,0,0,0,3,4,0,11,0,8.034306936,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,207500
29,1,4.110873864,8.752265314,1,1,0,0,3,5,7.564238475,7.576097341,0,3,4,4,4,3,6,0,6,0,6.255750042,6.255750042,1,0,6.255750042,0,0,6.255750042,0,0,0.693147181,0,0.693147181,0.693147181,1,1.609437912,6,0,3,7.560601163,3,0.693147181,5.484796933,1,5,2,3.912023005,0,4.477336814,0,0,0,3,4,0,4,2,6.947937069,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,68500
30,6,3.931825633,9.047939083,1,2,3,0,3,3,7.560601163,7.576097341,0,3,1,4,4,3,6,0,6,0,6.476972363,6.476972363,4,0,6.476972363,6.50578406,0,7.183870715,0,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0,3,7.560601163,3,0.693147181,5.525452939,5,1,0,0,4.007333185,5.153291594,0,0,0,3,2,0,6,2,7.584264818,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40000
31,0,4.290459441,9.053101596,1,1,0,0,4,5,7.584264818,7.604396349,0,3,4,4,4,3,6,0,6,0,7.11395611,7.11395611,2,1,7.11395611,0,0,7.11395611,0,0,0.693147181,0.693147181,1.386294361,0.693147181,2,1.945910149,6,0,3,7.584264818,3,0.693147181,5.605802066,5,5,2,0,4.189654742,0,0,0,0,3,2,0,5,2,7.806696373,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149350
